,pharma_cid,total,attended,lost
4499,companyccb5d19e-c557-11ec-8bf2-ef4444fd2799,0,0,0
4500,companyae1cf707-9e0f-11ec-8f62-a17a0a77a63d,0,0,0
4501,company74dd7dcd-790c-11ec-9acf-15a17b155fce,0,0,0
4502,company151c9bbc-c55b-11ec-9d1c-575e8246e212,0,0,0
4503,companyba4ceb7e-b639-11ec-8b7f-2551edcf1f1e,0,0,0
4504,companyd9906d96-aff2-11ec-a399-2b2e1eb83630,0,0,0
4505,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
4506,company376bc113-8500-11ec-9b9a-97d196d57e46,0,0,0
4507,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
4508,company01fd6471-a064-11ec-81be-d10c875effb5,0,0,0
4509,company44fd9937-b0bf-11ec-af86-9144c41bba99,0,0,0
4510,company2062350c-7912-11ec-844d-73c8cf38c52d,0,0,0
4511,company7bc2d334-abfc-11ec-8ac7-f9d050e6c89b,0,0,0
4512,company7a4ddcfb-6334-11ec-88e2-35ae3fc9a7b7,1,0,500
4513,company35f794f2-686b-11ec-adcc-cb4398d1f1f4,0,0,0
4514,companyc683c1a9-b710-11ec-b463-6d2b7aecd9a3,0,0,0
4515,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
4516,companyd01bb1fe-889e-11ec-9d60-9343d1a4f640,0,0,0
4517,company56950a2c-3aff-11ec-9adb-0b21233cacce,0,0,0
4518,company8f4a85c8-9322-11ec-a955-dbd6bdaa4534,0,0,0
4519,company6db9e331-25d0-11ec-a24b-1f2bccb456aa,1,0,500
4520,companye3538f2c-ae61-11ec-9eb9-838323cfcacf,0,0,0
4521,companyd0dd5f76-9f91-11ec-b315-9fe02e8e7bda,0,0,0
4522,companyb5aaf708-ab89-11ec-80f1-036f80bea6ca,0,0,0
4523,companyf58e7b84-52a3-11ec-a90a-95d5eb5c206c,0,0,0
4524,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
4525,company6f5ca1a3-a4e7-11ec-b7c7-e1e9ecfd8068,0,0,0
4526,companydf636acb-c147-11ec-b96e-6dc932743471,0,0,0
4527,company5d1ab187-9f99-11ec-a750-793cafbd4069,0,0,0
4528,company5a5e30fc-8fbf-11ec-928f-2bfa1e0954c4,0,0,0
4529,companyc9ad7c41-bf04-11ec-8f46-3fc305f80e4f,0,0,0
4530,company67cd913c-c2fb-11ec-8abd-2d0cb230375c,0,0,0
4531,companya5719449-a07c-11ec-ab78-47a8765e8eaf,0,0,0
4532,company9975399b-92de-11ec-a330-3919065bbd7e,0,0,0
4533,company479e093d-8969-11ec-8ad3-138f9cb7c576,0,0,0
4534,companycd589787-a9aa-11ec-9994-7144e220f033,0,0,0
4535,company1ea49953-b99e-11ec-b6bf-bf26853376dd,0,0,0
4536,company02157ae3-835a-11ec-8d30-ef9b7bd1f702,0,0,0
4537,companyd05e474d-8e72-11ec-8b77-2744608e30c1,0,0,0
4538,company008ed9bf-ad00-11ec-931e-c5fd39da12cd,1,0,500
4539,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
4540,company8a78b31f-b741-11ec-afd5-3314972f69e8,0,0,0
4541,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
4542,company7f4c215a-af2a-11ec-bfa6-d9f3b9cac8ef,0,0,0
4543,company562a09c5-c5ed-11ec-b0ae-0555f6793143,0,0,0
4544,companycae7f721-a105-11ec-8fae-c96ba9d62537,0,0,0
4545,companyc381b3e4-9df7-11ec-bdfe-6de395e5d6a8,0,0,0
4546,companyf48ce724-af36-11ec-bee8-27c7a878a530,0,0,0
4547,company06364e90-6236-11ec-bf59-6b797b7634f6,0,0,0
4548,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
4549,companya291a294-cc96-11ec-86cb-e739fecf8a5d,0,0,0
4550,company08c537b2-b0b1-11ec-936d-531f198e7624,0,0,0
4551,company97823f5a-92d5-11ec-b9d8-2131ddc9f4cf,0,0,0
4552,companya7344ab7-b64a-11ec-8373-21f925e1dd9f,1,0,500
4553,company3be2fede-bf25-11ec-ac55-dba8e23463f1,0,0,0
4554,company86a930fd-aa9c-11ec-8327-37ff032b3899,0,0,0
4555,companya4f17eae-9886-11ec-ba6d-93d9dcf919ea,0,0,0
4556,company0228b794-c54d-11ec-93ad-1384a26653d8,1,0,500
4557,companyaad6099b-b00f-11ec-8f8c-9dccc23927a7,0,0,0
4558,companyf4811e8f-b0c6-11ec-840b-f704459a3c89,0,0,0
4559,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
4560,company573eb9b0-b97b-11ec-b02b-3d54ee9bfd44,0,0,0
4561,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
4562,companyb4092061-c230-11ec-bcf7-633217835961,1,0,500
4563,companye146e29f-af2e-11ec-b230-75a1d337d191,0,0,0
4564,company3a021bbb-c6eb-11ec-9cf0-9f4ba24535e2,0,0,0
4565,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
4566,companyedcce735-b3f5-11ec-b902-03f048762d4d,0,0,0
4567,company72c38fd0-85b2-11ec-93d0-494078c63f93,0,0,0
4568,company70ae7315-79f6-11ec-b917-e50d032391ef,1,0,500
4569,company18cb8b72-ab86-11ec-b912-59a7de55e935,0,0,0
4570,companyd7b15967-8986-11ec-8cda-a9e0643a84d5,0,0,0
4571,company3c10f484-a075-11ec-af72-7d85a47d8479,0,0,0
4572,company505bd869-8bdf-11ec-aadb-ad102e8858ed,0,0,0
4573,company56950a2c-3aff-11ec-9adb-0b21233cacce,0,0,0
4574,company9fce5bb6-b4b5-11ec-895c-598296366cd4,0,0,0
4575,companye12f2431-93be-11ec-adb5-2b75064c7bfe,0,0,0
4576,company0b8dd0e4-bf25-11ec-be28-dba8e23463f1,0,0,0
4577,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
4578,company9ae65d05-ba46-11ec-88f8-0be60d403077,0,0,0
4579,companyac12dd68-87f8-11ec-9d0f-57a65378c24b,0,0,0
4580,company5574304d-7907-11ec-95f2-ff4c643fb5a3,0,0,0
4581,company515eb73a-b256-11ec-bf78-194a1a92439a,1,0,500
4582,company274e0201-a5d4-11ec-909a-1d16e1176e99,0,0,0
4583,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
4584,companyd01bb1fe-889e-11ec-9d60-9343d1a4f640,0,0,0
4585,company2e059be3-9a27-11ec-9c1e-29790191f853,1,0,500
4586,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
4587,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
4588,company129d3152-72bf-11ec-b61c-e166acbf490d,0,0,0
4589,company48c98adf-beeb-11ec-a7f0-6594bf23eb61,1,1,0
4590,company8ad7edb6-663c-11ec-9e2e-77fa8a02b2ce,0,0,0
4591,companyee79dbc9-8b10-11ec-8165-6fabf8f61390,0,0,0
4592,companyab67766b-cac4-11ec-8661-b52dc9710a97,0,0,0
4593,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
4594,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
4595,company1263580d-ab47-11ec-b806-8fce265a6f9a,0,0,0
4596,companyfe4b8464-baf3-11ec-89dd-ef7af8a4761d,0,0,0
4597,companya3a1a571-af34-11ec-af8a-27c7a878a530,0,0,0
4598,company5636f4f2-aa72-11ec-ba99-01e857c93473,0,0,0
4599,company887b4f0e-79fe-11ec-9331-fd8ee810f968,1,0,500
4600,company4a0a6dc4-b0c5-11ec-9517-a56072382cab,0,0,0
4601,companye96a416d-c535-11ec-b36c-4776102b1f0d,0,0,0
4602,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
4603,companya3a1a571-af34-11ec-af8a-27c7a878a530,0,0,0
4604,companyff90178b-b24e-11ec-b396-9dfca52557fb,0,0,0
4605,company3d82b77f-af49-11ec-9603-7b81ad172c45,0,0,0
4606,companyb3047919-b66b-11ec-8a2f-a5e06d8de387,0,0,0
4607,companya8288de8-9a04-11ec-844e-b5e674738e4a,0,0,0
4608,company3a44e623-aa75-11ec-aae0-5572b7de1996,0,0,0
4609,company2f4b62b3-b97e-11ec-a2ff-3d54ee9bfd44,0,0,0
4610,company57905684-6d81-11ec-8eca-d5bf2f5c65f8,0,0,0
4611,company710c6d04-bbce-11ec-8754-4b98c6f7daa7,0,0,0
4612,company31e3467f-af43-11ec-bfe7-9947b8217dd1,0,0,0
4613,company0829cc4d-7ea2-11ec-a35c-8bc825f4dcb0,0,0,0
4614,company479e093d-8969-11ec-8ad3-138f9cb7c576,0,0,0
4615,companyc0407d0e-125d-11ec-830d-c51d13bcf020,0,0,0
4616,company6ca7d2a9-914f-11ec-959a-83b07d7cf115,0,0,0
4617,company0f4100dc-c77e-11ec-aeaa-9bb0c3b61772,0,0,0
4618,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
4619,company332d35e7-c6d9-11ec-aebd-5766eda159a0,0,0,0
4620,companyd869acd7-a0f8-11ec-b336-25e9b3141bba,0,0,0
4621,companya1549b67-9a21-11ec-b5ef-7d1f9eb36760,0,0,0
4622,company9db5a4bc-3e60-11ec-9c14-53b5b557e580,0,0,0
4623,company8c6a9cb7-946c-11ec-96c9-9b9c1d19f367,0,0,0
4624,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
4625,company06bdc566-b982-11ec-857b-3d54ee9bfd44,0,0,0
4626,company9a078436-aa81-11ec-883f-23bee9854c9d,0,0,0
4627,companyefb5e7e6-62f5-11ec-9510-ef1cc8bb177b,0,0,0
4628,company14c22120-73a6-11ec-8a72-6d10e29525b8,0,0,0
4629,company8562f8ae-8280-11ec-9665-8ff357238e16,0,0,0
4630,company7bc2d334-abfc-11ec-8ac7-f9d050e6c89b,0,0,0
4631,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
4632,company5d6c0d52-9ae9-11ec-acae-eb9794b9449d,0,0,0
4633,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
4634,company2e059be3-9a27-11ec-9c1e-29790191f853,1,0,500
4635,companyf0d5cb81-99f8-11ec-8cd3-5bd56a164022,0,0,0
4636,companydea7a2e7-b649-11ec-b4e4-03e764360a23,0,0,0
4637,companyd87614cf-b00a-11ec-b7aa-c581d9a044ce,0,0,0
4638,company287cd826-c231-11ec-9823-633217835961,0,0,0
4639,company20b1a310-b646-11ec-a46a-21f925e1dd9f,1,0,500
4640,company0d2ee994-9c67-11ec-bba0-bd358c474607,0,0,0
4641,companyc07ce655-6a1a-11ec-b5d7-55c575f451f3,0,0,0
4642,company94d702f4-acce-11ec-9241-81d57513981e,0,0,0
4643,company806f5ce7-bafa-11ec-8f72-ef7af8a4761d,0,0,0
4644,company06bdc566-b982-11ec-857b-3d54ee9bfd44,0,0,0
4645,company0416f615-4924-11ec-889e-0128ea28ebda,0,0,0
4646,company3d9fe4b8-9547-11ec-a308-db19bc970870,0,0,0
4647,company4136b8a2-7b54-11ec-9538-5f9e5c61809e,0,0,0
4648,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
4649,company52136ec7-c522-11ec-8436-6762b11024a9,1,0,500
4650,company86a930fd-aa9c-11ec-8327-37ff032b3899,0,0,0
4651,companyd40e7e9a-a133-11ec-880f-891eade59c89,0,0,0
4652,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
4653,company2b7ce45d-bf26-11ec-8010-271af665f6d6,0,0,0
4654,company25e946b8-88a1-11ec-8ae7-156b0140d320,0,0,0
4655,companycfdd4f8f-bfcd-11ec-be73-538ac677f4e9,0,0,0
4656,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
4657,company74dd7dcd-790c-11ec-9acf-15a17b155fce,0,0,0
4658,companyd5dc13dc-cac6-11ec-8648-b52dc9710a97,0,0,0
4659,company0c5b99e1-b3fa-11ec-9a15-3ba0213ad9df,0,0,0
4660,company0ce11002-b634-11ec-8a41-e398e993a180,0,0,0
4661,company6c10ae8d-868d-11ec-bd7f-49052ebc1a1a,0,0,0
4662,companyb6bc6138-c78d-11ec-96ad-9d44d45b374f,0,0,0
4663,company3d9fe4b8-9547-11ec-a308-db19bc970870,0,0,0
4664,company2680517b-79b4-11ec-a98d-4b81b6774588,0,0,0
4665,companye146e29f-af2e-11ec-b230-75a1d337d191,0,0,0
4666,companyaf8bf1ac-b7f6-11ec-b8be-254550ef2d5a,1,1,0
4667,companya600ebfc-9867-11ec-91de-ab37d451612e,0,0,0
4668,companye4d425da-bca1-11ec-be16-556ed0acb4a2,0,0,0
4669,company19229f07-9c4d-11ec-8301-bdf05f1149f3,0,0,0
4670,company3b410cf9-c783-11ec-9905-d97df839b609,0,0,0
4671,company2a05f55a-a423-11ec-8236-41c4ead398d7,0,0,0
4672,company7f084a29-b981-11ec-b4eb-3d54ee9bfd44,0,0,0
4673,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
4674,company5077920d-6d40-11ec-9111-b3f25ecb862f,0,0,0
4675,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
4676,companyb4cf3e66-687a-11ec-a42f-bfe2caea1bab,0,0,0
4677,companyf58e7b84-52a3-11ec-a90a-95d5eb5c206c,0,0,0
4678,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
4679,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
4680,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
4681,companyb3bcb664-a38f-11ec-b0aa-d3ca1eaed4d6,0,0,0
4682,companyb508f9af-c300-11ec-8057-1557f4b4bd6d,0,0,0
4683,company6e8a0c7d-bfdb-11ec-a551-55a4e29b4142,0,0,0
4684,company35f794f2-686b-11ec-adcc-cb4398d1f1f4,0,0,0
4685,company1c7ab535-c789-11ec-ac10-9d44d45b374f,0,0,0
4686,company20b1a310-b646-11ec-a46a-21f925e1dd9f,1,0,500
4687,company743e1feb-8efc-11ec-9762-997331c68ef9,0,0,0
4688,companyaca57db1-c53e-11ec-8696-c7501020ba43,0,0,0
4689,companyefaa4600-caf1-11ec-aaaf-73863193231c,0,0,0
4690,company9f0c49d1-7aac-11ec-9e16-e1b1bbaca2d7,0,0,0
4691,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
4692,companyc2bae3e4-bfbf-11ec-85f6-29b6ca1655fd,0,0,0
4693,company0129de31-947b-11ec-9efe-bb1e23bad0fe,0,0,0
4694,company1e58cfc0-2a62-11ec-b0b8-0ba3db41385c,0,0,0
4695,companycac40c68-92e6-11ec-95d4-253ec290963e,0,0,0
4696,companyd9b72f3e-930d-11ec-aa4c-f3f0fb21dda8,0,0,0
4697,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
4698,company11fbe7d7-bf10-11ec-aec9-915056d83d67,0,0,0
4699,company4d7ccacb-a205-11ec-9e77-7fb65cd5b11a,0,0,0
4700,companycd589787-a9aa-11ec-9994-7144e220f033,0,0,0
4701,company24084444-92f0-11ec-90a7-4bb3abfbe864,0,0,0
4702,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
4703,companye16c0356-9f6a-11ec-b0d2-6fac07964b16,0,0,0
4704,companyb437a7e9-9dd2-11ec-a3f6-3784bf164e86,1,0,500
4705,companyb62cd939-7b46-11ec-84d0-4924a07e3a42,0,0,0
4706,company15220b28-a5d0-11ec-80ed-23ae879454af,0,0,0
4707,company7171f6dc-b650-11ec-b570-434b36e6d8e7,0,0,0
4708,companydee7fa81-c88d-11ec-87a6-41a34895b253,0,0,0
4709,companya67ae9fa-93c8-11ec-8157-39b16f377408,0,0,0
4710,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
4711,companyf6febda3-93cb-11ec-a0d8-9538900ba46e,0,0,0
4712,company2d402238-96c6-11ec-8a29-a35cca61d1cb,0,0,0
4713,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
4714,company43afe484-67b1-11ec-a3e6-bde69f6d5235,0,0,0
4715,companyab67766b-cac4-11ec-8661-b52dc9710a97,0,0,0
4716,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
4717,company4f37fcdf-7368-11ec-a75a-9f9b335a0c49,0,0,0
4718,company5aaa9e6d-b7d8-11ec-9717-1d984f8c35ed,0,0,0
4719,company573eb9b0-b97b-11ec-b02b-3d54ee9bfd44,0,0,0
4720,company887b4f0e-79fe-11ec-9331-fd8ee810f968,1,0,500
4721,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
4722,companye09df356-66f3-11ec-922a-efce62bd9380,0,0,0
4723,company4005d8f6-af3b-11ec-a13b-6d3a03bf1ee8,0,0,0
4724,company7250ef5a-bfcf-11ec-b92e-538ac677f4e9,0,0,0
4725,companydf0c7e1e-a3a5-11ec-804f-b7fe7fbb40ac,0,0,0
4726,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
4727,companycb1cdb4d-a5c9-11ec-90a3-c5562edc6201,0,0,0
4728,company88ebcdb8-c2e2-11ec-a8c5-958248ffc7db,0,0,0
4729,companyd6b64e00-9c84-11ec-a2aa-47f20c17d19c,0,0,0
4730,company81893e19-bf10-11ec-bd78-c3577f2afd11,0,0,0
4731,company0362a269-c2fc-11ec-8e84-2d0cb230375c,0,0,0
4732,companyf85a53b7-804b-11ec-8f44-19cc53436969,1,0,500
4733,company5ba58e48-79da-11ec-bf7b-6d0d2c902f21,0,0,0
4734,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
4735,company42200540-cace-11ec-8f4a-adb69a5e23be,0,0,0
4736,company4da3c33a-c237-11ec-9f2f-71756485a60f,0,0,0
4737,company505bd869-8bdf-11ec-aadb-ad102e8858ed,0,0,0
4738,company02157ae3-835a-11ec-8d30-ef9b7bd1f702,0,0,0
4739,company027844df-5f40-11ec-b750-f902455e2f5b,0,0,0
4740,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
4741,company5acbfb75-9ddd-11ec-9c89-23cadb35fead,0,0,0
4742,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
4743,companycb1cdb4d-a5c9-11ec-90a3-c5562edc6201,0,0,0
4744,company6e10054a-8d79-11ec-8333-23372010ae76,0,0,0
4745,company8c88c040-c889-11ec-8f56-63b9f0e9ff7a,0,0,0
4746,company3b410cf9-c783-11ec-9905-d97df839b609,0,0,0
4747,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
4748,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
4749,companye7cd0e24-b183-11ec-968f-0f8c61efc446,0,0,0
4750,companya37f3ccc-b0e8-11ec-b8e5-2b28def8503f,0,0,0
4751,companya874d3c3-8698-11ec-ada3-3b0d4a9bc5ce,1,0,500
4752,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
4753,company4214528c-bed8-11ec-ac7a-615dd904d95d,1,1,0
4754,companyf093cf85-9ad3-11ec-a0a7-8750940397b0,0,0,0
4755,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
4756,companyab67766b-cac4-11ec-8661-b52dc9710a97,0,0,0
4757,companyfd5e0b9e-c210-11ec-a5c4-b38fb774dfae,0,0,0
4758,company113578b3-94b3-11ec-b8a8-67baad4f0f37,0,0,0
4759,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
4760,company446c9ca8-c54a-11ec-9f20-61baa91ba8fb,0,0,0
4761,company0e6818ed-93d3-11ec-a35f-b91919530fff,0,0,0
4762,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
4763,company505bd869-8bdf-11ec-aadb-ad102e8858ed,0,0,0
4764,company86c3da0a-b022-11ec-844b-69ba0ec434a0,1,0,500
4765,company41647b05-93b5-11ec-8718-c7edb2283584,1,0,500
4766,companyb4092061-c230-11ec-bcf7-633217835961,1,0,500
4767,company1e0058f8-a1bf-11ec-9303-316387e38247,0,0,0
4768,companyab67766b-cac4-11ec-8661-b52dc9710a97,0,0,0
4769,company7d9bcf61-a38f-11ec-a436-d3ca1eaed4d6,0,0,0
4770,company7a87abd6-661d-11ec-9912-e5e5202974e0,1,0,500
4771,companyd28fce5f-ad08-11ec-bce7-ad854c683ebe,1,0,500
4772,company916e3177-a5e1-11ec-9234-8952bbc06220,0,0,0
4773,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
4774,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
4775,company95382c16-baeb-11ec-b5a2-01f9f8568450,1,0,500
4776,company11f6715d-8a34-11ec-ac2f-f35d9b100e1a,0,0,0
4777,company916e3177-a5e1-11ec-9234-8952bbc06220,0,0,0
4778,company6f03ddf2-af29-11ec-aeef-d9f3b9cac8ef,1,0,500
4779,companya4e9094a-ac11-11ec-bb11-f78a844bdab1,0,0,0
4780,company0124db08-ab80-11ec-8348-91ca538399c2,0,0,0
4781,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
4782,company8b475641-9010-11ec-96b1-3b63fc64a2ef,0,0,0
4783,company32f633ae-bf1d-11ec-9a12-7df1af6fb041,0,0,0
4784,companye0c3e35a-3ee5-11ec-ada1-8f4339e15d81,0,0,0
4785,company85855196-b576-11ec-a778-c7faf0c58dd0,1,0,500
4786,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
4787,company8562f8ae-8280-11ec-9665-8ff357238e16,0,0,0
4788,companyf2b2f07e-9df0-11ec-9e39-ff4db0f32949,0,0,0
4789,companyd67031de-6300-11ec-800f-a3c1ca574d0c,0,0,0
4790,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
4791,company2bc2387d-af3f-11ec-83e9-6d3a03bf1ee8,0,0,0
4792,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
4793,company5ec9a7ea-a5e7-11ec-a8f2-d9a8d71bc109,0,0,0
4794,company95382c16-baeb-11ec-b5a2-01f9f8568450,1,0,500
4795,company40758b2e-b4b6-11ec-938c-499ed116910f,0,0,0
4796,company60a86301-a366-11ec-829f-2f2ac6bddbc0,0,0,0
4797,company94f43259-5755-11ec-816c-fd17d0166a08,0,0,0
4798,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
4799,companyab3c61fc-b589-11ec-8c65-f59f175f83d5,0,0,0
4800,companyd14148b1-6623-11ec-aad3-e3716c714375,1,0,500
4801,company75c12b6b-b18c-11ec-8f7f-83dd033152e4,0,0,0
4802,companyd5dc13dc-cac6-11ec-8648-b52dc9710a97,0,0,0
4803,companyf4b8f4fe-4f5b-11ec-af64-3fcb63891338,0,0,0
4804,companyfb2071a6-5e33-11ec-9ab6-0539bab4e410,0,0,0
4805,company2efd6edc-6898-11ec-8162-09df75ef0584,0,0,0
4806,companybef135d7-ae6d-11ec-aca7-954fb232c77d,0,0,0
4807,company5682eb77-a42d-11ec-a922-0937848d86e6,0,0,0
4808,companyd9c74f4f-7dbf-11ec-90c0-b5c0cbb2df9d,0,0,0
4809,companyc4037b28-b7de-11ec-9e1c-f1b38ed1dfe5,0,0,0
4810,company0b2cc787-9166-11ec-913c-a7645639d223,0,0,0
4811,company52826b2d-51e6-11ec-9c8b-29da28e59093,0,0,0
4812,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
4813,company06772959-7f6c-11ec-92b5-1133d03d58d5,1,0,500
4814,companyf3422faa-bedd-11ec-b231-c70d38df568b,0,0,0
4815,company5d6c0d52-9ae9-11ec-acae-eb9794b9449d,0,0,0
4816,company2b175e3d-c2e9-11ec-bb3d-69fc65561be9,0,0,0
4817,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
4818,companyc13e4b97-9ba8-11ec-920b-e337771574d3,0,0,0
4819,company86977d53-b70c-11ec-973d-c76e90af7fe3,0,0,0
4820,companye23536c1-7cf4-11ec-b787-db938848274f,0,0,0
4821,company14cbc661-ae71-11ec-875a-7dd889005217,0,0,0
4822,company76ce9a11-836f-11ec-a44f-6345e89c9322,0,0,0
4823,companybe6776a7-bbca-11ec-9cbf-1b27a494e5f5,0,0,0
4824,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
4825,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
4826,companyd3944db1-93a7-11ec-838f-6f425da83a46,0,0,0
4827,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
4828,company17270ae3-b404-11ec-bfe8-33faa0ee9be2,0,0,0
4829,companyc64972eb-6a02-11ec-86c1-11733cbebe03,0,0,0
4830,companybb90375b-ba4e-11ec-91cc-f98cd30f78c2,0,0,0
4831,companyb6ffcdcc-7b70-11ec-9c14-ed109aac5e16,0,0,0
4832,company3d82b77f-af49-11ec-9603-7b81ad172c45,0,0,0
4833,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
4834,company0f31434f-688c-11ec-bac0-6773a30a6f15,0,0,0
4835,company68473f0b-a2ab-11ec-8267-25235a91d880,0,0,0
4836,company6bc1a9c2-694d-11ec-8489-b9ad48594b63,0,0,0
4837,company12341244-6ec8-11ec-93b6-5f1ba601a421,0,0,0
4838,company5a286480-985c-11ec-9782-874aae0acfcc,0,0,0
4839,company571570dc-af36-11ec-a223-27c7a878a530,0,0,0
4840,company9b8efb2c-c216-11ec-9a5e-df51e24a413b,1,0,500
4841,companyb8c3c96d-9ba9-11ec-a2ba-5d634105ce64,0,0,0
4842,companyb47ad743-896f-11ec-a0ca-138f9cb7c576,0,0,0
4843,companyed300170-ae7e-11ec-81aa-adb689730b49,0,0,0
4844,company2b1ecad0-6ac6-11ec-85a2-b9c7a4ab264f,0,0,0
4845,companybe74c8f2-9c4c-11ec-9afe-bdf05f1149f3,0,0,0
4846,companyf9181e9e-923b-11ec-bd01-7bd6b3580834,0,0,0
4847,companyb3ea83e5-ac08-11ec-a1b3-17fa71c8ee7d,0,0,0
4848,companya25d675f-6232-11ec-ab45-19f74c8f98af,0,0,0
4849,companya68fd205-623d-11ec-9c98-755c7a648345,0,0,0
4850,company496cd0e7-c4b1-11ec-89e4-0b1e2f8db02f,0,0,0
4851,companye7cd0e24-b183-11ec-968f-0f8c61efc446,0,0,0
4852,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
4853,company822cf6d7-93af-11ec-aa41-6dfcc9209bb5,0,0,0
4854,company41647b05-93b5-11ec-8718-c7edb2283584,1,0,500
4855,company3ab24df7-ac12-11ec-99d4-f78a844bdab1,0,0,0
4856,company7ee994df-663c-11ec-878a-77fa8a02b2ce,0,0,0
4857,companyddb57540-a384-11ec-8859-e5a6010f8707,0,0,0
4858,company7a2bff78-ca1a-11ec-a10c-2b48088e7cf3,0,0,0
4859,company13eb572d-acef-11ec-9dc5-19f065cae3dc,0,0,0
4860,company5acc0b22-6d3b-11ec-aa26-0f07f3140bda,0,0,0
4861,company78bf7c50-663c-11ec-9e7f-77fa8a02b2ce,0,0,0
4862,companyff8c6bec-b012-11ec-a261-6907280f040b,0,0,0
4863,companyfed7784c-6952-11ec-a212-b9ad48594b63,0,0,0
4864,companyb02b705f-bbe3-11ec-9cd9-4722f45a258e,0,0,0
4865,company202dde38-a5ca-11ec-81a2-c5562edc6201,0,0,0
4866,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
4867,companyd40e7e9a-a133-11ec-880f-891eade59c89,0,0,0
4868,companye4d4ca64-836d-11ec-adcc-ab8334fcddb1,0,0,0
4869,company35fe03db-af2e-11ec-b936-75a1d337d191,0,0,0
4870,companyc5c3e197-7f5c-11ec-9d81-e1261ede0cd8,0,0,0
4871,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
